module,macro_module,reaction_category,reaction_type,family_key,raw_pair_count,reactions_pair_count,clean_full_positive_count,clean_positive_count,fullrule_seen_count,fullrule_hit_count,high_evidence_pair_count,manual_literature_pair_count,raw_to_reactions_retention,reactions_to_clean_full_retention,reactions_to_clean_retention,fullrule_generation_recall_seen,missing_from_clean_full,round4_recommended_action
A,small_molecule_polyphenol,"Flavonoid, isoflavonoid, and polyphenol metabolism",Phaseollidin-hydrate hydro-lyase,"small_molecule_polyphenol :: Flavonoid, isoflavonoid, and polyphenol metabolism :: Phaseollidin-hydrate hydro-lyase",2,2,0,0,1,1,0,0,1.0,0.0,0.0,1.0,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Flavonoid, isoflavonoid, and polyphenol metabolism",Vermelone:NADP+ delta5-oxidoreductase,"small_molecule_polyphenol :: Flavonoid, isoflavonoid, and polyphenol metabolism :: Vermelone:NADP+ delta5-oxidoreductase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Flavonoid, isoflavonoid, and polyphenol metabolism",violaxanthin-neoxanthin isomerase (epoxide-opening),"small_molecule_polyphenol :: Flavonoid, isoflavonoid, and polyphenol metabolism :: violaxanthin-neoxanthin isomerase (epoxide-opening)",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Fluorobenzoate degradation,"2-fluorobenzoate,NADH:oxygen oxidoreductase (1,2-hydroxylating)","small_molecule_polyphenol :: Fluorobenzoate degradation :: 2-fluorobenzoate,NADH:oxygen oxidoreductase (1,2-hydroxylating)",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Fluorobenzoate degradation,"3-fluorobenzoate,NADH:oxygen oxidoreductase (1,2-hydroxylating)","small_molecule_polyphenol :: Fluorobenzoate degradation :: 3-fluorobenzoate,NADH:oxygen oxidoreductase (1,2-hydroxylating)",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Fluorobenzoate degradation,"3-fluorocatechol:oxygen 1,2-oxidoreductase","small_molecule_polyphenol :: Fluorobenzoate degradation :: 3-fluorocatechol:oxygen 1,2-oxidoreductase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Fluorobenzoate degradation,"4-fluorocatechol:oxygen 1,2-oxidoreductase","small_molecule_polyphenol :: Fluorobenzoate degradation :: 4-fluorocatechol:oxygen 1,2-oxidoreductase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,Formate-Tetrahydrofolate Ligase,small_molecule_polyphenol :: Folate metabolism :: Formate-Tetrahydrofolate Ligase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,"Formate-Tetrahydrofolate Ligase, Mitochondrial","small_molecule_polyphenol :: Folate metabolism :: Formate-Tetrahydrofolate Ligase, Mitochondrial",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,Meso-diaminopimelate D-dehydrogenase,small_molecule_polyphenol :: Folate metabolism :: Meso-diaminopimelate D-dehydrogenase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,Methylenetetrahydrofolate Dehydrogenase (NAD),small_molecule_polyphenol :: Folate metabolism :: Methylenetetrahydrofolate Dehydrogenase (NAD),2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,"Methylenetetrahydrofolate Dehydrogenase (NAD), Mitochondrial","small_molecule_polyphenol :: Folate metabolism :: Methylenetetrahydrofolate Dehydrogenase (NAD), Mitochondrial",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,Methylenetetrahydrofolate Dehydrogenase (NADP),small_molecule_polyphenol :: Folate metabolism :: Methylenetetrahydrofolate Dehydrogenase (NADP),2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,"Methylenetetrahydrofolate Dehydrogenase (NADP), Mitochondrial","small_molecule_polyphenol :: Folate metabolism :: Methylenetetrahydrofolate Dehydrogenase (NADP), Mitochondrial",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,TetrahydrofolateL-glutamate gamma-ligase (ADP-forming),small_molecule_polyphenol :: Folate metabolism :: TetrahydrofolateL-glutamate gamma-ligase (ADP-forming),2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,Thiocarboxylated Molybdopterin Synthase:Cyclic Pyranopterin Phosphate Sulfurtransferase,small_molecule_polyphenol :: Folate metabolism :: Thiocarboxylated Molybdopterin Synthase:Cyclic Pyranopterin Phosphate Sulfurtransferase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,aminomethyltransferase,small_molecule_polyphenol :: Folate metabolism :: aminomethyltransferase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,dihydrofolate synthase,small_molecule_polyphenol :: Folate metabolism :: dihydrofolate synthase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Folate metabolism,tetrahydrofolate NAD oxidoreductase,small_molecule_polyphenol :: Folate metabolism :: tetrahydrofolate NAD oxidoreductase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Geraniol degradation,3-hydroxy-5-methylhex-4-enoyl-CoA:NAD+ oxidoreductase,small_molecule_polyphenol :: Geraniol degradation :: 3-hydroxy-5-methylhex-4-enoyl-CoA:NAD+ oxidoreductase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glutamate metabolism,4-Aminobutanal:NAD+ 1-Oxidoreductase,small_molecule_polyphenol :: Glutamate metabolism :: 4-Aminobutanal:NAD+ 1-Oxidoreductase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glutamate metabolism,4-Aminobutyraldehyde:NAD+ Oxidoreductase,small_molecule_polyphenol :: Glutamate metabolism :: 4-Aminobutyraldehyde:NAD+ Oxidoreductase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glutamate metabolism,ATP:L-glutamate 1-phosphotransferase,small_molecule_polyphenol :: Glutamate metabolism :: ATP:L-glutamate 1-phosphotransferase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glutamate metabolism,D-Glutamate hydro-lyase (cyclizing),small_molecule_polyphenol :: Glutamate metabolism :: D-Glutamate hydro-lyase (cyclizing),2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glutathione metabolism,Gamma-Glutamylcysteine Synthetase,small_molecule_polyphenol :: Glutathione metabolism :: Gamma-Glutamylcysteine Synthetase,2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glutathione metabolism,glutathione:NADP+ oxidoreductase (CoA-acylating),small_molecule_polyphenol :: Glutathione metabolism :: glutathione:NADP+ oxidoreductase (CoA-acylating),2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine and threonine metabolism",5-aminolevulinate synthase,"small_molecule_polyphenol :: Glycine, serine, alanine and threonine metabolism :: 5-aminolevulinate synthase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism","Glycine-Cleavage Complex (Lipoylprotein) Irreversible, Mitochondrial","small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: Glycine-Cleavage Complex (Lipoylprotein) Irreversible, Mitochondrial",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism","Glycine-Cleavage System (Lipoamide) Irreversible, Mitochondrial","small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: Glycine-Cleavage System (Lipoamide) Irreversible, Mitochondrial",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism",L-Serine:Pyruvate Aminotransferase,"small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: L-Serine:Pyruvate Aminotransferase",2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism",L-allo-threonine dehydrogenase,"small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: L-allo-threonine dehydrogenase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism",P-Cumic Alcohol:NAD+ Oxidoreductase,"small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: P-Cumic Alcohol:NAD+ Oxidoreductase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism",P-Cumic Alcohol:NADP+ Oxidoreductase,"small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: P-Cumic Alcohol:NADP+ Oxidoreductase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism","Serine-Pyruvate Aminotransferase (Irreversible), Peroxisomal","small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: Serine-Pyruvate Aminotransferase (Irreversible), Peroxisomal",2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism",Threonine Aldolase,"small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: Threonine Aldolase",2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism",aspartate kinase,"small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: aspartate kinase",2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism",glycine C-acetyltransferase,"small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: glycine C-acetyltransferase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,"Glycine, serine, alanine, and threonine metabolism",glycine cleavage complex,"small_molecule_polyphenol :: Glycine, serine, alanine, and threonine metabolism :: glycine cleavage complex",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glycosphingolipid metabolism,Galactoside 2-Alpha-L-Fucosyltransferase,small_molecule_polyphenol :: Glycosphingolipid metabolism :: Galactoside 2-Alpha-L-Fucosyltransferase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glycosphingolipid metabolism,Galactosylceramide Sulfotransferase,small_molecule_polyphenol :: Glycosphingolipid metabolism :: Galactosylceramide Sulfotransferase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glycosphingolipid metabolism,HMR_0886,small_molecule_polyphenol :: Glycosphingolipid metabolism :: HMR_0886,2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glycosphingolipid metabolism,HMR_0898,small_molecule_polyphenol :: Glycosphingolipid metabolism :: HMR_0898,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glycosphingolipid metabolism,"Neolactotetraosylceramide Alpha-2, 3-Sialyltransferase","small_molecule_polyphenol :: Glycosphingolipid metabolism :: Neolactotetraosylceramide Alpha-2, 3-Sialyltransferase",2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glyoxylate and dicarboxylate metabolism,(3S)-3-Carboxy-3-hydroxypropanoyl-CoA glyoxylate-lyase,small_molecule_polyphenol :: Glyoxylate and dicarboxylate metabolism :: (3S)-3-Carboxy-3-hydroxypropanoyl-CoA glyoxylate-lyase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glyoxylate and dicarboxylate metabolism,Glycoaldehyde:CO2 ligase,small_molecule_polyphenol :: Glyoxylate and dicarboxylate metabolism :: Glycoaldehyde:CO2 ligase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glyoxylate and dicarboxylate metabolism,Glycolate dehydrogenase (NAD),small_molecule_polyphenol :: Glyoxylate and dicarboxylate metabolism :: Glycolate dehydrogenase (NAD),2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glyoxylate and dicarboxylate metabolism,"Glyoxylate synthase, reversible","small_molecule_polyphenol :: Glyoxylate and dicarboxylate metabolism :: Glyoxylate synthase, reversible",2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glyoxylate and dicarboxylate metabolism,"N,N-Dimethylformamide amidohydrolase","small_molecule_polyphenol :: Glyoxylate and dicarboxylate metabolism :: N,N-Dimethylformamide amidohydrolase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glyoxylate and dicarboxylate metabolism,glyoxalate carboligase,small_molecule_polyphenol :: Glyoxylate and dicarboxylate metabolism :: glyoxalate carboligase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glyoxylate and dicarboxylate metabolism,hydroxypyruvate isomerase,small_molecule_polyphenol :: Glyoxylate and dicarboxylate metabolism :: hydroxypyruvate isomerase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Glyoxylate and dicarboxylate metabolism,"trans-2,3-Epoxysuccinate hydrolase","small_molecule_polyphenol :: Glyoxylate and dicarboxylate metabolism :: trans-2,3-Epoxysuccinate hydrolase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Heme synthesis,"Ferrochelatase, Cytosol","small_molecule_polyphenol :: Heme synthesis :: Ferrochelatase, Cytosol",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Heme synthesis,HMR_4771,small_molecule_polyphenol :: Heme synthesis :: HMR_4771,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Heme synthesis,Heme O synthase,small_molecule_polyphenol :: Heme synthesis :: Heme O synthase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Heme synthesis,RE3051C,small_molecule_polyphenol :: Heme synthesis :: RE3051C,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Heme synthesis,"coproporphyrinogen oxidase (O2 required), reversed","small_molecule_polyphenol :: Heme synthesis :: coproporphyrinogen oxidase (O2 required), reversed",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Heme synthesis,glutamate-1-semialdehyde aminotransferase,small_molecule_polyphenol :: Heme synthesis :: glutamate-1-semialdehyde aminotransferase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Hippurate metabolism,Hippurate (Benzoylglycinate) Formation,small_molecule_polyphenol :: Hippurate metabolism :: Hippurate (Benzoylglycinate) Formation,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Indole alkaloid biosynthesis,17-O-acetylnorajmaline:NADP+ oxidoreductase,small_molecule_polyphenol :: Indole alkaloid biosynthesis :: 17-O-acetylnorajmaline:NADP+ oxidoreductase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Indole alkaloid biosynthesis,acyl-CoA:16-epivellosimine O-acetyltransferase (cyclizing),small_molecule_polyphenol :: Indole alkaloid biosynthesis :: acyl-CoA:16-epivellosimine O-acetyltransferase (cyclizing),2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Inositol phosphate metabolism,ATP:1-phosphatidyl-1D-myo-inositol-4-phosphate 5-phosphotransferase,small_molecule_polyphenol :: Inositol phosphate metabolism :: ATP:1-phosphatidyl-1D-myo-inositol-4-phosphate 5-phosphotransferase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Inositol phosphate metabolism,ATP:1D-myo-inositol-hexakisphosphate phosphotransferase,small_molecule_polyphenol :: Inositol phosphate metabolism :: ATP:1D-myo-inositol-hexakisphosphate phosphotransferase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Isoquinoline alkaloid biosynthesis,(R)-reticuline:NADP+ oxidoreductase,small_molecule_polyphenol :: Isoquinoline alkaloid biosynthesis :: (R)-reticuline:NADP+ oxidoreductase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Isoquinoline alkaloid biosynthesis,S-adenosyl-L-homocysteine:Norgalanthamine N-methyltransferase,small_molecule_polyphenol :: Isoquinoline alkaloid biosynthesis :: S-adenosyl-L-homocysteine:Norgalanthamine N-methyltransferase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Leukotriene metabolism,15-Hydroxyprostaglandin Dehydrogenase (NAD+),small_molecule_polyphenol :: Leukotriene metabolism :: 15-Hydroxyprostaglandin Dehydrogenase (NAD+),2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Leukotriene metabolism,Alcohol Dehydrogenase,small_molecule_polyphenol :: Leukotriene metabolism :: Alcohol Dehydrogenase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Leukotriene metabolism,HMR_1115,small_molecule_polyphenol :: Leukotriene metabolism :: HMR_1115,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Leukotriene metabolism,HMR_1149,small_molecule_polyphenol :: Leukotriene metabolism :: HMR_1149,2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Leukotriene metabolism,HMR_1150,small_molecule_polyphenol :: Leukotriene metabolism :: HMR_1150,2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Leukotriene metabolism,HMR_1151,small_molecule_polyphenol :: Leukotriene metabolism :: HMR_1151,2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Leukotriene metabolism,Leukotriene-C4 Synthase,small_molecule_polyphenol :: Leukotriene metabolism :: Leukotriene-C4 Synthase,2,2,0,1,0,0,0,0,1.0,0.0,0.5,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Limonene and pinene degradation,"cis-2-Methyl-5-isopropylhexa-2,5-dienal dehydrogenase","small_molecule_polyphenol :: Limonene and pinene degradation :: cis-2-Methyl-5-isopropylhexa-2,5-dienal dehydrogenase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Limonene and pinene degradation,"limonene-1,2-epoxide hydrolase","small_molecule_polyphenol :: Limonene and pinene degradation :: limonene-1,2-epoxide hydrolase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Limonene and pinene degradation,"trans-2-Methyl-5-isopropylhexa-2,5-dienal dehydrogenase","small_molecule_polyphenol :: Limonene and pinene degradation :: trans-2-Methyl-5-isopropylhexa-2,5-dienal dehydrogenase",2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
A,small_molecule_polyphenol,Linoleate metabolism,Linoleate:oxygen 13-oxidoreductase,small_molecule_polyphenol :: Linoleate metabolism :: Linoleate:oxygen 13-oxidoreductase,2,2,0,0,0,0,0,0,1.0,0.0,0.0,,2,add_or_import_family_rules_before_retraining
